Date,Year,Season,Field Stage,Stage Type,Pest,Pest Count/Damage,Threshold Status,Action,Pest_Diff,Pest_Trend_Sign,Field,YEAR,DOY,X,T2M,PRECTOTCORR,RH2M,WS2M,GWETROOT,ALLSKY_SFC_PAR_TOT,T2M_MAX,T2M_MIN,WD2M,GWETTOP,TS,ALLSKY_SFC_LW_DWN,QV2M,PS,GWETPROF,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DIFF
2020-05-02,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,1.0,Below Threshold,0.0,-10.0,-,Field1,2020.0,123.0,4.0,26.5,0.33,75.17,0.91,0.58,8.69,33.03,22.54,344.1,0.58,28.51,36.12,17.86,98.33,0.61,2.22,11.12
2020-05-03,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,6.0,Economic Threshold,0.0,5.0,+,Field1,2020.0,124.0,6.0,24.8,3.7,88.91,0.71,0.58,3.53,28.93,22.65,236.2,0.6,26.76,35.78,18.61,98.42,0.61,0.86,4.57
2020-05-04,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,2.0,Below Threshold,0.0,-4.0,-,Field1,2020.0,125.0,2.0,25.99,1.92,77.71,1.13,0.59,10.05,31.16,22.6,205.3,0.6,28.91,35.35,16.82,98.5,0.6,2.56,7.09
2020-05-05,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,11.0,Economic Damage,0.0,9.0,+,Field1,2020.0,126.0,11.0,26.74,0.07,76.07,0.82,0.58,11.25,33.54,21.53,189.9,0.58,29.71,34.76,18.11,98.52,0.6,2.75,5.6
2020-05-06,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,3.0,Below Threshold,0.0,-8.0,-,Field1,2020.0,127.0,3.0,27.29,4.93,78.2,0.57,0.58,9.19,33.4,23.07,284.9,0.58,30.14,35.8,18.94,98.48,0.6,2.28,7.34
2020-05-07,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,11.0,Economic Damage,0.0,8.0,+,Field1,2020.0,128.0,13.0,26.85,6.49,80.29,0.61,0.59,10.56,33.19,23.92,212.7,0.63,28.63,35.73,18.67,98.48,0.6,2.51,7.62
2020-05-08,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,5.0,Economic Threshold,0.0,-6.0,-,Field1,2020.0,129.0,6.0,27.4,1.48,76.06,0.68,0.59,9.61,34.64,22.35,8.5,0.6,29.75,35.61,18.72,98.43,0.6,2.29,8.1
2020-05-09,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,7.0,Economic Threshold,0.0,2.0,+,Field1,2020.0,130.0,9.0,27.75,0.96,72.25,0.58,0.59,9.78,34.76,23.22,321.0,0.59,30.04,35.74,18.29,98.4,0.6,2.35,7.65
2020-05-10,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,7.0,Economic Threshold,0.0,0.0,0,Field1,2020.0,131.0,10.0,25.44,3.41,87.44,0.71,0.58,9.48,28.78,23.57,64.4,0.6,26.6,35.56,19.88,98.47,0.6,2.44,11.26
2020-05-11,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,10.0,Economic Damage,0.0,3.0,+,Field1,2020.0,132.0,11.0,24.81,10.61,90.38,0.62,0.6,8.65,28.34,22.85,233.6,0.66,27.61,35.51,18.7,98.44,0.6,2.17,9.2
2020-05-12,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,0.0,Below Threshold,0.0,-10.0,-,Field1,2020.0,133.0,0.0,24.81,5.35,89.47,0.92,0.61,6.95,27.89,22.94,249.3,0.66,26.88,35.86,18.81,98.51,0.61,1.83,8.82
2020-05-13,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,9.0,Economic Threshold,0.0,9.0,+,Field1,2020.0,134.0,11.0,26.07,1.8,82.44,0.86,0.61,9.56,30.86,22.64,305.1,0.62,27.93,35.1,18.81,98.49,0.6,2.28,9.67
2020-05-14,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,9.0,Economic Threshold,0.0,0.0,0,Field1,2020.0,135.0,11.0,25.54,2.96,85.89,0.95,0.6,8.73,30.15,22.89,270.8,0.62,26.71,35.28,19.37,98.4,0.6,2.06,8.39
2020-05-15,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,3.0,Below Threshold,0.0,-6.0,-,Field1,2020.0,136.0,4.0,25.51,4.54,84.36,1.01,0.6,8.43,31.26,22.1,156.3,0.64,27.93,35.36,18.5,98.31,0.6,2.17,9.53
2020-05-16,2020.0,Dry,Reproductive,Crop Growth Stage,RBB,6.0,Economic Threshold,0.0,3.0,+,Field1,2020.0,137.0,7.0,25.89,2.77,84.35,0.85,0.61,8.68,30.13,22.94,113.6,0.63,28.35,35.57,19.31,98.31,0.61,2.17,7.9
2020-05-17,2020.0,Dry,Ripening,Crop Growth Stage,RBB,0.0,Below Threshold,0.0,-6.0,-,Field1,2020.0,138.0,0.0,26.44,11.88,83.7,0.93,0.62,8.41,31.76,22.22,113.7,0.67,28.93,36.04,19.62,98.23,0.6,2.15,7.29
2020-05-18,2020.0,Dry,Ripening,Crop Growth Stage,RBB,14.0,Economic Damage,0.0,14.0,+,Field1,2020.0,139.0,14.0,25.89,1.65,86.35,0.74,0.62,8.81,28.95,23.43,119.3,0.64,27.82,36.06,19.95,98.31,0.6,2.24,10.58
2020-05-19,2020.0,Dry,Ripening,Crop Growth Stage,RBB,11.0,Economic Damage,0.0,-3.0,-,Field1,2020.0,140.0,12.0,25.67,14.73,86.1,0.74,0.62,9.08,30.47,22.87,132.1,0.69,27.72,35.52,19.13,98.42,0.61,2.29,9.94
2020-05-20,2020.0,Dry,Ripening,Crop Growth Stage,RBB,15.0,Economic Damage,0.0,4.0,+,Field1,2020.0,141.0,17.0,25.51,6.41,80.87,0.89,0.64,8.62,30.84,21.46,90.6,0.68,27.94,35.59,18.52,98.52,0.61,2.26,10.62
2020-05-21,2020.0,Dry,Ripening,Crop Growth Stage,RBB,4.0,Below Threshold,0.0,-11.0,-,Field1,2020.0,142.0,6.0,25.96,9.77,81.78,0.49,0.64,10.09,31.4,21.91,89.8,0.68,28.17,35.61,18.89,98.5,0.61,2.49,8.58
2020-05-22,2020.0,Dry,Ripening,Crop Growth Stage,RBB,13.0,Economic Damage,0.0,9.0,+,Field1,2020.0,143.0,16.0,24.95,21.34,88.29,0.89,0.66,8.16,29.57,22.54,143.6,0.76,26.6,35.57,18.77,98.58,0.62,2.08,8.55
2020-05-23,2020.0,Dry,Ripening,Crop Growth Stage,RBB,10.0,Economic Damage,0.0,-3.0,-,Field1,2020.0,144.0,10.0,25.59,4.3,81.02,0.88,0.66,8.79,30.38,22.26,165.8,0.69,27.54,35.24,17.82,98.67,0.62,2.19,9.39
2020-05-24,2020.0,Dry,Ripening,Crop Growth Stage,RBB,14.0,Economic Damage,0.0,4.0,+,Field1,2020.0,145.0,16.0,26.95,2.74,75.29,0.66,0.64,10.18,33.57,21.72,90.9,0.65,28.84,35.26,17.89,98.7,0.61,2.5,10.08
2020-05-25,2020.0,Dry,Ripening,Crop Growth Stage,RBB,11.0,Economic Damage,0.0,-3.0,-,Field1,2020.0,146.0,13.0,26.52,31.0,80.46,0.41,0.67,9.47,31.13,23.67,323.4,0.72,27.62,35.04,19.18,98.76,0.62,2.33,7.66
2020-05-26,2020.0,Dry,Ripening,Crop Growth Stage,RBB,12.0,Economic Damage,0.0,1.0,+,Field1,2020.0,147.0,14.0,26.99,3.11,74.63,0.4,0.66,9.69,31.31,23.39,139.7,0.66,28.01,35.04,18.17,98.71,0.62,2.33,6.24
2020-05-27,2020.0,Dry,Ripening,Crop Growth Stage,RBB,13.0,Economic Damage,0.0,1.0,+,Field1,2020.0,148.0,15.0,26.04,11.18,81.42,0.92,0.66,9.41,31.02,22.23,124.9,0.69,27.75,35.09,18.51,98.69,0.62,2.27,7.83
2020-05-28,2020.0,Dry,Ripening,Crop Growth Stage,RBB,4.0,Below Threshold,0.0,-9.0,-,Field1,2020.0,149.0,6.0,25.39,11.44,81.96,0.87,0.66,9.0,29.83,21.74,107.4,0.73,26.97,35.12,18.38,98.73,0.62,2.35,9.91
2020-05-29,2020.0,Dry,Ripening,Crop Growth Stage,RBB,14.0,Economic Damage,0.0,10.0,+,Field1,2020.0,150.0,16.0,24.93,23.57,84.01,0.59,0.67,9.5,29.84,21.63,141.8,0.74,26.62,35.13,18.2,98.78,0.62,2.37,6.62
2020-05-30,2020.0,Dry,Ripening,Crop Growth Stage,RBB,1.0,Below Threshold,0.0,-13.0,-,Field1,2020.0,151.0,2.0,23.97,12.22,91.34,0.38,0.69,9.5,26.3,22.63,206.2,0.75,26.9,34.96,18.27,98.84,0.64,2.54,6.16
2020-05-31,2020.0,Dry,Ripening,Crop Growth Stage,RBB,12.0,Economic Damage,0.0,11.0,+,Field1,2020.0,152.0,15.0,24.93,28.25,86.34,0.68,0.71,8.92,28.87,22.47,128.8,0.81,27.13,35.3,18.69,98.76,0.64,2.21,8.98
2020-06-01,2020.0,Wet,Ripening,Crop Growth Stage,RBB,12.0,Economic Damage,0.0,0.0,0,Field1,2020.0,153.0,12.0,25.45,9.68,83.32,0.84,0.71,9.15,30.86,21.76,144.7,0.73,27.64,35.14,18.7,98.62,0.64,2.34,6.28
2020-06-02,2020.0,Wet,Ripening,Crop Growth Stage,RBB,12.0,Economic Damage,0.0,0.0,0,Field1,2020.0,154.0,12.0,24.81,36.33,88.75,0.89,0.73,8.65,28.65,22.5,190.5,0.81,27.51,35.54,18.6,98.61,0.65,2.28,10.86
2020-06-03,2020.0,Wet,Ripening,Crop Growth Stage,RBB,10.0,Economic Damage,0.0,-2.0,-,Field1,2020.0,155.0,12.0,25.64,3.1,82.59,0.72,0.72,10.02,30.82,22.13,270.7,0.72,27.66,35.42,18.83,98.6,0.65,2.28,5.87
2020-06-04,2020.0,Wet,Ripening,Crop Growth Stage,RBB,3.0,Below Threshold,0.0,-7.0,-,Field1,2020.0,156.0,5.0,25.12,7.71,86.61,0.56,0.71,9.3,29.64,22.4,160.7,0.73,27.78,35.07,18.69,98.59,0.65,2.25,7.76
2020-06-05,2020.0,Wet,Ripening,Crop Growth Stage,RBB,5.0,Economic Threshold,0.0,2.0,+,Field1,2020.0,157.0,6.0,25.83,15.35,81.85,0.57,0.7,9.7,31.41,21.59,108.2,0.73,27.78,35.0,18.84,98.51,0.65,2.34,7.62
2020-06-06,2020.0,Wet,Ripening,Crop Growth Stage,RBB,1.0,Below Threshold,0.0,-4.0,-,Field1,2020.0,158.0,4.0,25.09,231.01,85.46,0.39,0.75,9.28,29.6,22.24,159.1,0.83,27.18,35.21,19.27,98.46,0.72,2.33,9.58
2020-06-07,2020.0,Wet,Ripening,Crop Growth Stage,RBB,10.0,Economic Damage,0.0,9.0,+,Field1,2020.0,159.0,11.0,25.11,25.96,85.79,0.32,0.76,7.92,28.95,22.76,259.7,0.79,26.28,35.08,19.25,98.48,0.74,2.04,8.89
2020-06-08,2020.0,Wet,Ripening,Crop Growth Stage,RBB,0.0,Below Threshold,0.0,-10.0,-,Field1,2020.0,160.0,0.0,25.75,286.72,84.38,0.45,0.79,9.08,32.54,22.93,175.3,0.87,26.56,34.89,18.73,98.5,0.78,2.25,9.17
2020-06-09,2020.0,Wet,Ripening,Crop Growth Stage,RBB,15.0,Economic Damage,0.0,15.0,+,Field1,2020.0,161.0,15.0,23.62,315.23,94.04,1.1,0.83,7.79,26.23,21.99,244.5,0.94,25.99,34.78,18.76,98.49,0.81,2.02,10.99
2020-06-10,2020.0,Wet,Ripening,Crop Growth Stage,RBB,8.0,Economic Threshold,0.0,-7.0,-,Field1,2020.0,162.0,9.0,23.48,62.59,92.1,1.52,0.89,6.97,26.84,21.76,221.2,0.95,25.3,34.83,18.24,98.52,0.83,1.92,9.61
2020-06-11,2020.0,Wet,Ripening,Crop Growth Stage,RBB,3.0,Below Threshold,0.0,-5.0,-,Field1,2020.0,163.0,3.0,23.81,23.56,87.36,1.21,0.88,9.07,27.8,20.93,213.0,0.91,25.75,34.36,17.62,98.47,0.84,2.21,9.65
2020-06-12,2020.0,Wet,Ripening,Crop Growth Stage,RBB,7.0,Economic Threshold,0.0,4.0,+,Field1,2020.0,164.0,9.0,24.15,1.73,82.48,0.75,0.87,8.6,28.52,21.1,214.5,0.86,26.19,34.91,16.85,98.44,0.84,2.22,10.88
2020-06-13,2020.0,Wet,Ripening,Crop Growth Stage,RBB,8.0,Economic Threshold,0.0,1.0,+,Field1,2020.0,165.0,8.0,24.88,22.53,83.45,0.7,0.85,9.4,29.9,20.72,84.8,0.86,26.56,35.15,18.47,98.48,0.84,2.21,8.17
2020-06-14,2020.0,Wet,Ripening,Crop Growth Stage,RBB,0.0,Below Threshold,0.0,-8.0,-,Field1,2020.0,166.0,0.0,24.15,53.55,87.98,0.93,0.86,7.36,27.82,21.46,113.3,0.92,25.95,34.87,18.54,98.65,0.86,1.9,10.28
2020-06-15,2020.0,Wet,Ripening,Crop Growth Stage,RBB,9.0,Economic Threshold,0.0,9.0,+,Field1,2020.0,167.0,11.0,24.71,10.72,85.37,0.4,0.87,9.21,30.4,21.02,115.2,0.88,26.78,35.11,18.33,98.62,0.86,2.24,8.19
2020-06-16,2020.0,Wet,Harvest,Management Stage,RBB,8.0,Economic Threshold,0.0,-1.0,-,Field1,2020.0,168.0,10.0,24.33,13.56,87.42,0.57,0.87,9.67,28.35,21.72,139.2,0.88,25.98,35.21,18.81,98.51,0.86,2.36,7.77
2020-06-17,2020.0,Wet,Harvest,Management Stage,RBB,1.0,Below Threshold,0.0,-7.0,-,Field1,2020.0,169.0,3.0,24.92,4.73,87.19,0.68,0.86,8.8,29.33,21.61,189.5,0.86,26.48,35.18,19.12,98.45,0.86,2.2,8.06
2020-06-18,2020.0,Wet,Harvest,Management Stage,RBB,5.0,Economic Threshold,0.0,4.0,+,Field1,2020.0,170.0,8.0,23.87,13.05,92.3,1.04,0.86,7.66,26.8,22.25,192.0,0.88,26.23,35.22,18.98,98.52,0.87,1.99,9.24
2020-06-19,2020.0,Wet,Harvest,Management Stage,RBB,13.0,Economic Damage,0.0,8.0,+,Field1,2020.0,171.0,16.0,24.82,3.83,87.16,0.69,0.86,9.89,29.33,21.95,142.7,0.85,26.9,35.17,18.71,98.6,0.87,2.35,7.39
2020-06-20,2020.0,Wet,Harvest,Management Stage,RBB,8.0,Economic Threshold,0.0,-5.0,-,Field1,2020.0,172.0,10.0,25.81,4.58,81.73,0.62,0.85,9.47,30.39,22.51,137.8,0.84,27.15,35.12,18.4,98.54,0.87,2.29,9.59
2020-06-21,2020.0,Wet,Fallow,Management Stage,RBB,2.0,Below Threshold,0.0,-6.0,-,Field1,2020.0,173.0,5.0,25.03,9.2,86.99,0.7,0.85,9.07,29.43,21.8,151.2,0.85,26.73,35.14,18.84,98.39,0.87,2.14,7.73
2020-06-22,2020.0,Wet,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,2.0,+,Field1,2020.0,174.0,6.0,25.07,10.14,85.67,0.75,0.85,9.63,29.86,21.26,119.3,0.86,26.94,35.23,18.56,98.39,0.86,2.25,6.93
2020-06-23,2020.0,Wet,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,-4.0,-,Field1,2020.0,175.0,0.0,25.63,4.18,82.36,0.61,0.85,9.63,30.57,21.27,120.2,0.84,27.37,34.9,18.78,98.44,0.86,2.26,6.12
2020-06-24,2020.0,Wet,Fallow,Management Stage,RBB,1.0,Below Threshold,0.0,1.0,+,Field1,2020.0,176.0,3.0,25.84,5.57,79.93,0.66,0.85,8.78,30.13,21.68,124.6,0.84,27.09,35.09,18.64,98.47,0.86,2.16,9.54
2020-06-25,2020.0,Wet,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,3.0,+,Field1,2020.0,177.0,5.0,25.4,24.63,83.81,0.71,0.86,7.12,29.85,22.4,163.8,0.89,26.8,34.74,18.7,98.43,0.86,1.92,8.91
2020-06-26,2020.0,Wet,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,-4.0,-,Field1,2020.0,178.0,0.0,24.12,11.33,89.44,0.88,0.87,8.24,27.02,22.37,172.6,0.88,26.34,34.68,18.07,98.51,0.87,2.17,9.29
2020-06-27,2020.0,Wet,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,0.0,0,Field1,2020.0,179.0,0.0,23.67,12.05,89.35,0.88,0.88,7.31,27.15,21.4,153.1,0.88,25.27,34.65,17.9,98.58,0.87,1.92,10.62
2020-06-28,2020.0,Wet,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,4.0,+,Field1,2020.0,180.0,6.0,23.71,17.18,87.62,0.79,0.88,9.86,27.7,20.96,167.1,0.89,25.78,34.54,17.68,98.63,0.87,2.45,11.31
2020-06-29,2020.0,Wet,Fallow,Management Stage,RBB,2.0,Below Threshold,0.0,-2.0,-,Field1,2020.0,181.0,4.0,23.69,8.47,88.15,0.65,0.89,8.47,27.77,21.18,224.5,0.88,25.9,34.79,17.62,98.63,0.87,2.38,10.12
2020-06-30,2020.0,Wet,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,2.0,+,Field1,2020.0,182.0,5.0,24.88,3.98,81.37,0.77,0.88,9.84,29.78,21.43,331.9,0.86,26.14,34.94,17.56,98.54,0.87,2.45,8.42
2020-07-01,2020.0,Wet,Fallow,Management Stage,RBB,2.0,Below Threshold,0.0,-2.0,-,Field1,2020.0,183.0,2.0,23.38,28.19,92.92,0.37,0.88,9.48,25.45,22.01,192.3,0.89,24.73,35.06,18.11,98.46,0.87,2.4,8.34
2020-07-02,2020.0,Wet,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,2.0,+,Field1,2020.0,184.0,4.0,24.01,12.19,88.09,0.74,0.9,9.15,27.87,21.55,158.4,0.88,26.34,34.52,18.02,98.48,0.88,2.29,8.32
2020-07-03,2020.0,Wet,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,0.0,0,Field1,2020.0,185.0,6.0,23.75,18.45,88.96,0.92,0.9,8.35,27.32,21.11,150.4,0.9,25.92,34.81,17.59,98.6,0.88,2.22,9.35
2020-07-04,2020.0,Wet,Fallow,Management Stage,RBB,3.0,Below Threshold,0.0,-1.0,-,Field1,2020.0,186.0,3.0,23.88,5.69,86.24,0.93,0.89,9.81,28.5,20.54,165.4,0.88,25.96,34.42,17.32,98.62,0.88,2.49,8.57
2020-07-05,2020.0,Wet,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,-3.0,-,Field1,2020.0,187.0,0.0,24.81,8.33,80.1,0.65,0.89,9.9,29.56,20.94,89.2,0.89,26.0,34.88,17.45,98.55,0.88,2.55,9.76
2020-07-06,2020.0,Wet,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,0.0,0,Field1,2020.0,188.0,0.0,23.88,3.5,85.31,0.83,0.89,9.37,28.37,19.94,101.2,0.87,25.62,34.48,17.62,98.57,0.88,2.4,8.98
2020-07-07,2020.0,Wet,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,4.0,+,Field1,2020.0,189.0,4.0,24.52,10.46,84.18,0.72,0.88,8.72,28.69,20.82,110.5,0.88,25.64,35.01,17.67,98.57,0.88,2.3,7.36
2020-07-08,2020.0,Wet,Fallow,Management Stage,RBB,1.0,Below Threshold,0.0,-3.0,-,Field1,2020.0,190.0,4.0,24.4,12.22,87.88,0.75,0.89,9.92,29.32,21.41,154.5,0.9,26.47,34.94,18.19,98.38,0.87,2.57,8.89
2020-07-09,2020.0,Wet,Land Prep,Management Stage,RBB,1.0,Below Threshold,0.0,0.0,0,Field1,2020.0,191.0,2.0,24.63,3.33,85.5,0.81,0.89,10.09,29.49,21.36,160.5,0.87,26.16,34.36,17.76,98.39,0.87,2.55,7.6
2020-07-10,2020.0,Wet,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,-1.0,-,Field1,2020.0,192.0,0.0,23.65,1.77,87.77,0.9,0.89,8.4,27.64,20.89,116.7,0.86,25.1,34.89,17.43,98.55,0.87,2.17,9.92
2020-07-11,2020.0,Wet,Land Prep,Management Stage,RBB,1.0,Below Threshold,0.0,1.0,+,Field1,2020.0,193.0,4.0,24.41,3.0,83.08,0.65,0.88,9.08,29.57,20.5,153.2,0.86,26.18,34.89,17.49,98.54,0.87,2.35,11.95
2020-07-12,2020.0,Wet,Land Prep,Management Stage,RBB,2.0,Below Threshold,0.0,1.0,+,Field1,2020.0,194.0,4.0,23.72,3.79,90.9,0.87,0.88,9.58,26.89,21.72,239.6,0.86,26.69,34.42,17.8,98.46,0.87,2.51,9.75
2020-07-13,2020.0,Wet,Land Prep,Management Stage,RBB,1.0,Below Threshold,0.0,-1.0,-,Field1,2020.0,195.0,4.0,24.81,2.44,84.95,0.55,0.87,10.18,29.85,21.78,178.4,0.85,27.05,34.63,18.04,98.49,0.87,2.54,7.46
2020-07-14,2020.0,Wet,Land Prep,Management Stage,RBB,4.0,Below Threshold,0.0,3.0,+,Field1,2020.0,196.0,7.0,24.65,6.63,85.22,0.69,0.87,10.08,28.62,20.96,113.0,0.86,26.15,34.92,18.11,98.54,0.86,2.5,6.69
2020-07-15,2020.0,Wet,Land Prep,Management Stage,RBB,3.0,Below Threshold,0.0,-1.0,-,Field1,2020.0,197.0,6.0,25.24,15.04,82.74,0.59,0.87,9.49,30.82,21.07,126.9,0.87,26.73,34.93,18.12,98.45,0.86,2.39,7.17
2020-07-16,2020.0,Wet,Land Prep,Management Stage,RBB,0.0,Below Threshold,0.0,-3.0,-,Field1,2020.0,198.0,0.0,25.05,10.1,81.16,1.01,0.89,10.93,29.33,21.14,157.3,0.88,26.57,34.39,17.7,98.48,0.86,2.6,7.6
2020-07-17,2020.0,Wet,Land Prep,Management Stage,RBB,3.0,Below Threshold,0.0,3.0,+,Field1,2020.0,199.0,4.0,26.01,3.74,76.95,0.44,0.88,9.15,31.69,21.74,74.1,0.86,27.26,34.68,17.91,98.47,0.86,2.39,6.25
2020-07-18,2020.0,Wet,Land Prep,Management Stage,RBB,4.0,Below Threshold,0.0,1.0,+,Field1,2020.0,200.0,5.0,25.23,0.68,81.14,0.63,0.87,10.69,29.95,20.86,84.5,0.85,26.94,34.93,18.33,98.44,0.86,2.66,7.69
2020-07-19,2020.0,Wet,Land Prep,Management Stage,RBB,0.0,Below Threshold,0.0,-4.0,-,Field1,2020.0,201.0,0.0,24.96,2.57,84.56,0.61,0.87,8.4,30.0,21.5,169.0,0.85,26.75,34.8,18.97,98.37,0.86,2.28,10.47
2020-07-20,2020.0,Wet,Land Prep,Management Stage,RBB,1.0,Below Threshold,0.0,1.0,+,Field1,2020.0,202.0,3.0,25.02,5.08,88.23,0.89,0.87,9.53,29.8,22.49,219.8,0.85,27.41,34.82,18.64,98.42,0.86,2.44,8.83
2020-07-21,2020.0,Wet,Land Prep,Management Stage,RBB,0.0,Below Threshold,0.0,-1.0,-,Field1,2020.0,203.0,0.0,23.91,3.81,93.36,1.19,0.87,8.47,26.83,22.48,175.9,0.85,26.93,35.51,18.86,98.44,0.86,2.22,7.93
2020-07-22,2020.0,Wet,Land Prep,Management Stage,RBB,4.0,Below Threshold,0.0,4.0,+,Field1,2020.0,204.0,7.0,24.67,5.28,84.17,0.94,0.87,10.28,29.76,21.43,145.6,0.85,26.86,34.37,17.96,98.46,0.86,2.59,8.27
2020-07-23,2020.0,Wet,Land Prep,Management Stage,RBB,2.0,Below Threshold,0.0,-2.0,-,Field1,2020.0,205.0,2.0,24.34,7.45,84.77,0.84,0.87,10.14,29.25,20.83,113.5,0.86,26.42,34.64,18.0,98.46,0.85,2.59,9.15
2020-07-24,2020.0,Wet,Land Prep,Management Stage,RBB,1.0,Below Threshold,0.0,-1.0,-,Field1,2020.0,206.0,3.0,24.28,11.91,85.13,0.85,0.87,9.18,29.16,20.33,157.9,0.87,26.38,34.92,17.86,98.46,0.85,2.37,7.91
2020-07-25,2020.0,Wet,Land Prep,Management Stage,RBB,1.0,Below Threshold,0.0,0.0,0,Field1,2020.0,207.0,1.0,23.97,10.54,89.79,0.65,0.88,9.54,27.96,21.78,211.5,0.88,26.64,34.37,17.92,98.46,0.85,2.48,8.69
2020-07-26,2020.0,Wet,Land Prep,Management Stage,RBB,0.0,Below Threshold,0.0,-1.0,-,Field1,2020.0,208.0,0.0,23.19,16.15,91.3,0.43,0.89,8.59,26.27,21.65,259.2,0.88,24.5,34.79,17.97,98.47,0.86,2.38,10.18
2020-07-27,2020.0,Wet,Nursery,Management Stage,RBB,3.0,Below Threshold,0.0,3.0,+,Field1,2020.0,209.0,3.0,23.92,22.0,87.71,0.8,0.89,8.49,27.86,21.05,222.0,0.89,25.42,35.13,17.73,98.43,0.87,2.28,9.49
2020-07-28,2020.0,Wet,Nursery,Management Stage,RBB,0.0,Below Threshold,0.0,-3.0,-,Field1,2020.0,210.0,0.0,23.64,15.5,87.52,0.89,0.9,8.69,27.79,20.83,230.5,0.9,25.83,34.59,17.51,98.4,0.88,2.3,8.24
2020-07-29,2020.0,Wet,Nursery,Management Stage,RBB,4.0,Below Threshold,0.0,4.0,+,Field1,2020.0,211.0,7.0,23.52,14.13,89.03,1.25,0.91,9.89,27.81,20.53,214.7,0.9,25.59,34.46,17.59,98.33,0.88,2.6,9.25
2020-07-30,2020.0,Wet,Nursery,Management Stage,RBB,0.0,Below Threshold,0.0,-4.0,-,Field1,2020.0,212.0,0.0,23.68,7.41,91.69,1.36,0.91,8.63,27.35,21.08,205.3,0.89,25.6,34.82,18.24,98.37,0.88,2.48,11.46
2020-07-31,2020.0,Wet,Nursery,Management Stage,RBB,4.0,Below Threshold,0.0,4.0,+,Field1,2020.0,213.0,5.0,23.39,21.67,91.72,0.96,0.91,8.64,26.01,21.45,156.9,0.91,25.44,34.65,18.12,98.46,0.88,2.44,11.44
2020-08-01,2020.0,Wet,Nursery,Management Stage,RBB,2.0,Below Threshold,0.0,-2.0,-,Field1,2020.0,214.0,5.0,24.27,4.99,86.9,0.52,0.91,7.93,30.05,20.93,192.6,0.89,25.99,34.83,17.96,98.54,0.89,2.26,11.21
2020-08-02,2020.0,Wet,Nursery,Management Stage,RBB,1.0,Below Threshold,0.0,-1.0,-,Field1,2020.0,215.0,1.0,25.39,10.77,81.38,1.16,0.91,9.6,30.31,21.25,10.8,0.9,26.88,35.39,18.32,98.49,0.89,2.59,11.58
2020-08-03,2020.0,Wet,Nursery,Management Stage,RBB,2.0,Below Threshold,0.0,1.0,+,Field1,2020.0,216.0,2.0,24.8,4.05,82.08,0.88,0.91,8.0,29.11,21.63,39.3,0.89,26.18,35.31,18.01,98.35,0.89,2.22,11.46
2020-08-04,2020.0,Wet,Nursery,Management Stage,RBB,0.0,Below Threshold,0.0,-2.0,-,Field1,2020.0,217.0,0.0,24.88,34.51,82.86,0.51,0.91,9.78,30.77,20.73,76.5,0.92,26.44,35.0,18.01,98.26,0.89,2.46,9.87
2020-08-05,2020.0,Wet,Nursery,Management Stage,RBB,1.0,Below Threshold,0.0,1.0,+,Field1,2020.0,218.0,4.0,22.79,27.55,95.19,0.86,0.94,8.12,24.68,21.61,212.6,0.94,25.11,35.15,18.92,98.29,0.9,2.15,7.88
2020-08-06,2020.0,Wet,Nursery,Management Stage,RBB,3.0,Below Threshold,0.0,2.0,+,Field1,2020.0,219.0,4.0,24.1,21.26,85.36,0.93,0.95,9.13,28.04,21.33,204.5,0.94,25.75,35.08,18.02,98.48,0.9,2.48,10.72
2020-08-07,2020.0,Wet,Nursery,Management Stage,RBB,3.0,Below Threshold,0.0,0.0,0,Field1,2020.0,220.0,5.0,23.88,12.75,85.71,0.89,0.95,8.14,28.21,20.99,214.2,0.93,25.96,34.59,17.18,98.5,0.9,2.27,11.92
